"Ticket Number","Account Name","Category","Severity"
"5377-11622390","BBU, INC","S - PER - New Map","Sev 3"
"5377-11622390","BBU, INC","S - PER - New Map","Sev 3"
"5377-11932973","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-11948123","The Jordans & Ryvita Company Limited","S - PER - parent request","Sev 3"
"5377-11948123","The Jordans & Ryvita Company Limited","S - PER - parent request","Sev 3"
"5377-11948123","The Jordans & Ryvita Company Limited","S - PER - parent request","Sev 3"
"5377-11948123","The Jordans & Ryvita Company Limited","S - PER - parent request","Sev 3"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12158411","Sophos PLC ","S - PER - parent request","Sev 3"
"5377-12158411","Sophos PLC ","S - PER - parent request","Sev 3"
"5377-12158411","Sophos PLC ","S - PER - parent request","Sev 3"
"5377-12194061","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12194061","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12194061","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12194061","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12194061","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12194061","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12194061","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12239481","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12239494","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12368402","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - Other","Sev 3"
"5377-12368402","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - Other","Sev 3"
"5377-12368402","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - Other","Sev 3"
"5377-12369660","Capcom U.S.A., Inc.","S - PER - New TP","Sev 4"
"5377-12369660","Capcom U.S.A., Inc.","S - PER - New TP","Sev 4"
"5377-12434796","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-12434796","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-12434796","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-12434796","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-12469304","Schlueter-Systems KG","S - PER - parent request","Sev 4"
"5377-12469304","Schlueter-Systems KG","S - PER - parent request","Sev 4"
"5377-12486601","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12486601","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12486601","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12486601","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12492843","Schlueter-Systems KG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12555693","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12555693","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12585615","Hilti Inc","S - PER - parent request","Sev 3"
"5377-12595549","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12602463","New Era Cap Co., Inc.","S - PER - New TP","Sev 4"
"5377-12602463","New Era Cap Co., Inc.","S - PER - New TP","Sev 4"
"5377-12602463","New Era Cap Co., Inc.","S - PER - New TP","Sev 4"
"5377-12602510","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12602521","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12602521","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12605382","Veritas","S - PER - Communication","Sev 4"
"5377-12605382","Veritas","S - PER - Communication","Sev 4"
"5377-12606161","New Era Cap Co., Inc.","S - PER - New Map","Sev 4"
"5377-12606168","New Era Cap Co., Inc.","S - PER - New Map","Sev 4"
"5377-12606176","New Era Cap Co., Inc.","S - PER - New Map","Sev 4"
"5377-12626960","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 2"
"5377-12626960","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 2"
"5377-12626960","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 2"
"5377-12626960","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 2"
"5377-12671566","ArvinMeritor Inc (MI)","S - PER - New Map","Sev 4"
"5377-12671566","ArvinMeritor Inc (MI)","S - PER - New Map","Sev 4"
"5377-12671566","ArvinMeritor Inc (MI)","S - PER - New Map","Sev 4"
"5377-12671566","ArvinMeritor Inc (MI)","S - PER - New Map","Sev 4"
"5377-12671566","ArvinMeritor Inc (MI)","S - PER - New Map","Sev 4"
"5377-12671566","ArvinMeritor Inc (MI)","S - PER - New Map","Sev 4"
"5377-12696174","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12696174","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12696174","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12709717","Lindt & Sprungli (International) AG","S - PER - New Map","Sev 4"
"5377-12709717","Lindt & Sprungli (International) AG","S - PER - New Map","Sev 4"
"5377-12709717","Lindt & Sprungli (International) AG","S - PER - New Map","Sev 4"
"5377-12738975","Eddie Stobart Ltd","S - PER - parent request","Sev 3"
