"Ticket Number","Account Name","Category","Severity"
"5377-10507701","Micron Technology Inc","S - PER - parent request","Sev 4"
"5377-11235780","Eddie Stobart Ltd","S - PER - New Map","Sev 4"
"5377-11547663","Hexpol Compounding, LLC","S - PER - New Map","Sev 4"
"5377-11547663","Hexpol Compounding, LLC","S - PER - New Map","Sev 4"
"5377-11547663","Hexpol Compounding, LLC","S - PER - New Map","Sev 4"
"5377-11608456","Makita USA Inc","S - PER - parent request","Sev 4"
"5377-11659641","Andersen Corporation","S - PER - parent request","Sev 4"
"5377-11700279","Andersen Corporation","S - PER - New Map","Sev 4"
"5377-11932973","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-11948129","The Jordans & Ryvita Company Limited","S - PER - New TP","Sev 3"
"5377-11948129","The Jordans & Ryvita Company Limited","S - PER - New TP","Sev 3"
"5377-11954912","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-11954912","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-11954912","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-11954912","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-11954912","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-11954912","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-11954912","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-11998504","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-11998504","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-11998504","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-11998504","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-11998504","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-12002687","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12002687","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12131572","Olin Corporation","S - PER - parent request","Sev 4"
"5377-12131572","Olin Corporation","S - PER - parent request","Sev 4"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 3"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 3"
"5377-12206269","Olin Corporation","S - PER - New TP","Sev 4"
"5377-12206269","Olin Corporation","S - PER - New TP","Sev 4"
"5377-12217404","Olin Corporation","S - PER - New Map","Sev 4"
"5377-12217404","Olin Corporation","S - PER - New Map","Sev 4"
"5377-12368376","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368376","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368376","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368376","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12434796","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-12434796","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-12492377","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12595549","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12596621","RS Components UK","S - PER - parent request","Sev 3"
"5377-12602510","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12602521","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 4"
"5377-12610611","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12610611","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12610611","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12610611","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12624285","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 2"
"5377-12624285","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 2"
"5377-12630030","Westwood Shipping Lines","S - PER - parent request","Sev 3"
"5377-12696174","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12696174","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12738975","Eddie Stobart Ltd","S - PER - parent request","Sev 3"
"5377-12738975","Eddie Stobart Ltd","S - PER - parent request","Sev 3"
"5377-12738975","Eddie Stobart Ltd","S - PER - parent request","Sev 3"
"5377-12738975","Eddie Stobart Ltd","S - PER - parent request","Sev 3"
"5377-12745126","Tesla Motors","S - PER - parent request","Sev 4"
"5377-12769252","Pitney Bowes Inc","S - Map Research","Sev 4"
"5377-12769252","Pitney Bowes Inc","S - Map Research","Sev 4"
"5377-12769252","Pitney Bowes Inc","S - Map Research","Sev 4"
"5377-12769252","Pitney Bowes Inc","S - Map Research","Sev 4"
"5377-12769252","Pitney Bowes Inc","S - Map Research","Sev 4"
"5377-12769252","Pitney Bowes Inc","S - Map Research","Sev 4"
"5377-12769252","Pitney Bowes Inc","S - Map Research","Sev 4"
"5377-12790147","Tesla Motors","S - PER - parent request","Sev 4"
"5377-12790147","Tesla Motors","S - PER - parent request","Sev 4"
"5377-12790147","Tesla Motors","S - PER - parent request","Sev 4"
"5377-12790147","Tesla Motors","S - PER - parent request","Sev 4"
"5377-12817993","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12817993","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12817993","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12817993","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12817993","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12817993","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12817993","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12817993","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12817993","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12817993","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12817993","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12823611","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12824382","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-12836691","Krono Services GmbH","S - PER - New Map","Sev 3"
"5377-12839892","Gardner Denver, Inc","S - PER - New Map","Sev 2"
"5377-12839922","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12839945","Gardner Denver, Inc","S - PER - New Map","Sev 3"
"5377-12839977","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12937651","CEVA Logistics US, Inc.","S - PER - Communication","Sev 4"
"5377-12940431","Toyota Material Handling Europe AB","S - PER - parent request","Sev 4"
"5377-12942310","Corning Inc.","S - PER - parent request","Sev 4"
"5377-12964010","Hilti Inc","S - PER - New Map","Sev 3"
"5377-12964010","Hilti Inc","S - PER - New Map","Sev 3"
"5377-12964010","Hilti Inc","S - PER - New Map","Sev 3"
"5377-12964010","Hilti Inc","S - PER - New Map","Sev 3"
"5377-12964010","Hilti Inc","S - PER - New Map","Sev 3"
"5377-12964209","Pittsburgh Glass Works, LLC","S - PER - parent request","Sev 4"
"5377-12964209","Pittsburgh Glass Works, LLC","S - PER - parent request","Sev 4"
"5377-12964209","Pittsburgh Glass Works, LLC","S - PER - parent request","Sev 4"
"5377-12964209","Pittsburgh Glass Works, LLC","S - PER - parent request","Sev 4"
"5377-12964209","Pittsburgh Glass Works, LLC","S - PER - parent request","Sev 4"
"5377-12964209","Pittsburgh Glass Works, LLC","S - PER - parent request","Sev 4"
"5377-12964209","Pittsburgh Glass Works, LLC","S - PER - parent request","Sev 4"
"5377-12964209","Pittsburgh Glass Works, LLC","S - PER - parent request","Sev 4"
"5377-12964209","Pittsburgh Glass Works, LLC","S - PER - parent request","Sev 4"
"5377-12964209","Pittsburgh Glass Works, LLC","S - PER - parent request","Sev 4"
"5377-12966769","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-12978830","Hub Group, Inc.","S - PER - New Map","Sev 4"
"5377-12979763","CEVA Logistics US, Inc.","S - PER - parent request","Sev 2"
"5377-12979763","CEVA Logistics US, Inc.","S - PER - parent request","Sev 2"
"5377-12987610","Hub Group, Inc.","S - PER - New Map","Sev 4"
"5377-12987621","Hub Group, Inc.","S - PER - New Map","Sev 4"
"5377-12987640","Hub Group, Inc.","S - PER - New Map","Sev 4"
"5377-12987734","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12987749","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12987819","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12987829","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12987830","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-13001144","CEVA Logistics US, Inc.","S - PER - New Map","Sev 2"
"5377-13017740","SGCIO - Saint-Gobain Consulting Information & Organization","S - Configuration changes","Sev 3"
"5377-13017740","SGCIO - Saint-Gobain Consulting Information & Organization","S - Configuration changes","Sev 3"
"5377-13017740","SGCIO - Saint-Gobain Consulting Information & Organization","S - Configuration changes","Sev 3"
"5377-13020677","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13025916","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13025916","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
"5377-13026761","BBU, INC","S - PER - New Map","Sev 4"
