"Ticket Number","Account Name","Category","Severity"
"5377-10870082","Husqvarna (S)","S - PER - Map Change","Sev 4"
"5377-11998504","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-11998504","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-11998504","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-11998504","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-11998504","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-12626960","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 2"
"5377-12823523","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12839922","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12839922","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12839922","Gardner Denver, Inc","S - PER - New Map","Sev 4"
"5377-12864000","Lindt & Sprüngli (NA) Inc","S - PER - New Map","Sev 4"
"5377-12864000","Lindt & Sprüngli (NA) Inc","S - PER - New Map","Sev 4"
"5377-12864000","Lindt & Sprüngli (NA) Inc","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12933029","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12937517","Lindt & Sprüngli (NA) Inc","S - PER - Map Change","Sev 3"
"5377-12937517","Lindt & Sprüngli (NA) Inc","S - PER - Map Change","Sev 3"
"5377-12937517","Lindt & Sprüngli (NA) Inc","S - PER - Map Change","Sev 3"
"5377-12969178","Hilti Inc","S - PER - New Map","Sev 3"
"5377-12969178","Hilti Inc","S - PER - New Map","Sev 3"
"5377-12969210","Hilti Inc","S - PER - New Map","Sev 2"
"5377-12969210","Hilti Inc","S - PER - New Map","Sev 2"
"5377-12969210","Hilti Inc","S - PER - New Map","Sev 2"
"5377-12969210","Hilti Inc","S - PER - New Map","Sev 2"
"5377-12969210","Hilti Inc","S - PER - New Map","Sev 2"
"5377-12969210","Hilti Inc","S - PER - New Map","Sev 2"
"5377-12969210","Hilti Inc","S - PER - New Map","Sev 2"
"5377-12969210","Hilti Inc","S - PER - New Map","Sev 2"
"5377-13120012","Kennametal Inc","S - PER - Map Change","Sev 3"
"5377-13129679","Micron Technology Inc","S - PER - Map Change","Sev 3"
"5377-13129679","Micron Technology Inc","S - PER - Map Change","Sev 3"
"5377-13129679","Micron Technology Inc","S - PER - Map Change","Sev 3"
"5377-13129679","Micron Technology Inc","S - PER - Map Change","Sev 3"
"5377-13140329","Toyota Material Handling Europe AB","S - Map Change","Sev 4"
"5377-13140329","Toyota Material Handling Europe AB","S - Map Change","Sev 4"
"5377-13140329","Toyota Material Handling Europe AB","S - Map Change","Sev 4"
"5377-13140329","Toyota Material Handling Europe AB","S - Map Change","Sev 4"
"5377-13140329","Toyota Material Handling Europe AB","S - Map Change","Sev 4"
"5377-13152511","ALLIED ELECTRONICS, INC","S - PER - Map Change","Sev 4"
"5377-13152511","ALLIED ELECTRONICS, INC","S - PER - Map Change","Sev 4"
"5377-13152511","ALLIED ELECTRONICS, INC","S - PER - Map Change","Sev 4"
"5377-13168777","TimkenSteel Corp","S - PER - Map Change","Sev 3"
"5377-13168777","TimkenSteel Corp","S - PER - Map Change","Sev 3"
"5377-13168777","TimkenSteel Corp","S - PER - Map Change","Sev 3"
"5377-13168777","TimkenSteel Corp","S - PER - Map Change","Sev 3"
"5377-13168777","TimkenSteel Corp","S - PER - Map Change","Sev 3"
"5377-13168777","TimkenSteel Corp","S - PER - Map Change","Sev 3"
"5377-13168777","TimkenSteel Corp","S - PER - Map Change","Sev 3"
"5377-13168777","TimkenSteel Corp","S - PER - Map Change","Sev 3"
"5377-13207779","The Children's Place","S - Map Change","Sev 3"
"5377-13207779","The Children's Place","S - Map Change","Sev 3"
"5377-13207779","The Children's Place","S - Map Change","Sev 3"
"5377-13207779","The Children's Place","S - Map Change","Sev 3"
"5377-13265094","Kraft Foods, Inc.+4970542","S - Map Research","Sev 3"
"5377-13265094","Kraft Foods, Inc.+4970542","S - Map Research","Sev 3"
"5377-13265094","Kraft Foods, Inc.+4970542","S - Map Research","Sev 3"
"5377-13265094","Kraft Foods, Inc.+4970542","S - Map Research","Sev 3"
"5377-13265094","Kraft Foods, Inc.+4970542","S - Map Research","Sev 3"
"5377-13265094","Kraft Foods, Inc.+4970542","S - Map Research","Sev 3"
"5377-13274030","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-13274030","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
"5377-13274030","CEVA Logistics US, Inc.","S - PER - New Map","Sev 3"
