"Ticket Number","Account Name","Category","Severity"
"5377-10507701","Micron Technology Inc","S - PER - parent request","Sev 4"
"5377-11883101","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-11883101","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-11883101","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-11883101","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-11883101","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-11883101","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-11883101","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-11883101","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-11883101","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-11883101","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12046766","The Jordans & Ryvita Company Limited","S - PER - Map Change","Sev 3"
"5377-12333768","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - parent request","Sev 3"
"5377-12333768","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - parent request","Sev 3"
"5377-12333768","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - parent request","Sev 3"
"5377-12333768","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - parent request","Sev 3"
"5377-12335074","Recreational Equipment, Inc.","S - PER - New TP","Sev 4"
"5377-12335074","Recreational Equipment, Inc.","S - PER - New TP","Sev 4"
"5377-12335074","Recreational Equipment, Inc.","S - PER - New TP","Sev 4"
"5377-12368402","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - Other","Sev 3"
"5377-12383452","Watts Regulator Co","S - PER - New TP","Sev 4"
"5377-12383452","Watts Regulator Co","S - PER - New TP","Sev 4"
"5377-12383497","Watts Regulator Co","S - PER - New Map","Sev 4"
"5377-12383497","Watts Regulator Co","S - PER - New Map","Sev 4"
"5377-12383497","Watts Regulator Co","S - PER - New Map","Sev 4"
"5377-12383497","Watts Regulator Co","S - PER - New Map","Sev 4"
"5377-12383516","Watts Regulator Co","S - PER - New Map","Sev 4"
"5377-12383516","Watts Regulator Co","S - PER - New Map","Sev 4"
"5377-12404619","Watts Regulator Co","S - PER - New Map","Sev 4"
"5377-12404619","Watts Regulator Co","S - PER - New Map","Sev 4"
"5377-12404619","Watts Regulator Co","S - PER - New Map","Sev 4"
"5377-12404701","Watts Regulator Co","S - PER - New Map","Sev 4"
"5377-12404701","Watts Regulator Co","S - PER - New Map","Sev 4"
"5377-12404701","Watts Regulator Co","S - PER - New Map","Sev 4"
"5377-12469304","Schlueter-Systems KG","S - PER - parent request","Sev 4"
"5377-12492843","Schlueter-Systems KG","S - PER - New Map","Sev 4"
"5377-12549150","AXIALL CORPORATION","S - PER - New Map","Sev 4"
"5377-12549150","AXIALL CORPORATION","S - PER - New Map","Sev 4"
"5377-12549150","AXIALL CORPORATION","S - PER - New Map","Sev 4"
"5377-12549150","AXIALL CORPORATION","S - PER - New Map","Sev 4"
"5377-12549150","AXIALL CORPORATION","S - PER - New Map","Sev 4"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12604985","Toyota Material Handling Europe AB","S - PER - New Map","Sev 2"
"5377-12696174","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12738975","Eddie Stobart Ltd","S - PER - parent request","Sev 3"
"5377-12738975","Eddie Stobart Ltd","S - PER - parent request","Sev 3"
"5377-12754621","Silver Spoon, a division of British Sugar Plc","S - PER - parent request","Sev 3"
"5377-12768627","Silver Spoon, a division of British Sugar Plc","S - PER - New Map","Sev 4"
"5377-12768644","Silver Spoon, a division of British Sugar Plc","S - PER - New Map","Sev 4"
"5377-12768644","Silver Spoon, a division of British Sugar Plc","S - PER - New Map","Sev 4"
"5377-12769252","Pitney Bowes Inc","S - Map Research","Sev 4"
"5377-12769252","Pitney Bowes Inc","S - Map Research","Sev 4"
"5377-12782833","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-12782833","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-12790147","Tesla Motors","S - PER - parent request","Sev 4"
"5377-12814834","Lindt & Sprüngli (NA) Inc","S - PER - Communication","Sev 4"
"5377-12814834","Lindt & Sprüngli (NA) Inc","S - PER - Communication","Sev 4"
"5377-12823523","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12823523","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12823611","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12823611","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12926734","Eddie Stobart Ltd","S - PER - New Map","Sev 3"
"5377-12926734","Eddie Stobart Ltd","S - PER - New Map","Sev 3"
"5377-12930467","Hilti Inc","S - PER - parent request","Sev 3"
"5377-12930467","Hilti Inc","S - PER - parent request","Sev 3"
"5377-12930467","Hilti Inc","S - PER - parent request","Sev 3"
"5377-12930467","Hilti Inc","S - PER - parent request","Sev 3"
"5377-12940431","Toyota Material Handling Europe AB","S - PER - parent request","Sev 4"
"5377-12943329","Eddie Stobart Ltd","S - PER - Map Change","Sev 3"
"5377-12943329","Eddie Stobart Ltd","S - PER - Map Change","Sev 3"
"5377-12945159","Corning Inc.","S - PER - New Map","Sev 2"
"5377-12945159","Corning Inc.","S - PER - New Map","Sev 2"
"5377-12964010","Hilti Inc","S - PER - New Map","Sev 3"
"5377-12964010","Hilti Inc","S - PER - New Map","Sev 3"
"5377-12964010","Hilti Inc","S - PER - New Map","Sev 3"
"5377-12964010","Hilti Inc","S - PER - New Map","Sev 3"
"5377-12964010","Hilti Inc","S - PER - New Map","Sev 3"
"5377-12987734","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12987749","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-13001427","Millipore EMD","S - PER - New Map","Sev 4"
"5377-13001427","Millipore EMD","S - PER - New Map","Sev 4"
"5377-13042965","Kennametal Inc","S - PER - New TP","Sev 4"
"5377-13042965","Kennametal Inc","S - PER - New TP","Sev 4"
"5377-13064244","DEVANLAY LACOSTE","S - Map Change","Sev 3"
"5377-13064746","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-13071446","National Smokeless Tobacco Company Limted","S - PER - parent request","Sev 4"
"5377-13071446","National Smokeless Tobacco Company Limted","S - PER - parent request","Sev 4"
"5377-13071446","National Smokeless Tobacco Company Limted","S - PER - parent request","Sev 4"
"5377-13078657","RJ Reynolds Tobacco Company","S - PER - Communication","Sev 4"
"5377-13078657","RJ Reynolds Tobacco Company","S - PER - Communication","Sev 4"
"5377-13078657","RJ Reynolds Tobacco Company","S - PER - Communication","Sev 4"
"5377-13083364","Lindt & Sprungli (International) AG","S - PER - parent request","Sev 3"
"5377-13095465","RS Components UK","S - PER - New TP","Sev 3"
"5377-13095465","RS Components UK","S - PER - New TP","Sev 3"
"5377-13095465","RS Components UK","S - PER - New TP","Sev 3"
"5377-13095465","RS Components UK","S - PER - New TP","Sev 3"
"5377-13109226","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13109226","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13109226","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13109226","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13109226","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13109226","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13109226","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13109226","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13109226","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13109604","Kennametal Inc","S - PER - parent request","Sev 3"
"5377-13109604","Kennametal Inc","S - PER - parent request","Sev 3"
"5377-13109604","Kennametal Inc","S - PER - parent request","Sev 3"
"5377-13109604","Kennametal Inc","S - PER - parent request","Sev 3"
"5377-13120284","Kennametal Inc","S - PER - Communication","Sev 3"
"5377-13120284","Kennametal Inc","S - PER - Communication","Sev 3"
"5377-13120284","Kennametal Inc","S - PER - Communication","Sev 3"
"5377-13120284","Kennametal Inc","S - PER - Communication","Sev 3"
"5377-13120284","Kennametal Inc","S - PER - Communication","Sev 3"
"5377-13144563","CEVA Logistics US, Inc.","S - PER - parent request","Sev 3"
"5377-13144563","CEVA Logistics US, Inc.","S - PER - parent request","Sev 3"
"5377-13144563","CEVA Logistics US, Inc.","S - PER - parent request","Sev 3"
"5377-13155079","ALLIED ELECTRONICS, INC","S - PER - Other","Sev 4"
"5377-13159845","Darigold, Inc.","S - PER - New Map","Sev 4"
"5377-13159845","Darigold, Inc.","S - PER - New Map","Sev 4"
"5377-13170081","Charmer Sunbelt Group, LLC.","S - PER - Map Change","Sev 3"
"5377-13170081","Charmer Sunbelt Group, LLC.","S - PER - Map Change","Sev 3"
"5377-13174860","Saint-Gobain Abrasives, Inc.","S - PER - Map Change","Sev 3"
"5377-13174860","Saint-Gobain Abrasives, Inc.","S - PER - Map Change","Sev 3"
"5377-13174860","Saint-Gobain Abrasives, Inc.","S - PER - Map Change","Sev 3"
"5377-13174868","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 3"
"5377-13174868","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 3"
"5377-13174868","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 3"
"5377-13174874","Saint-Gobain Abrasives, Inc.","S - PER - Map Change","Sev 3"
"5377-13174874","Saint-Gobain Abrasives, Inc.","S - PER - Map Change","Sev 3"
"5377-13175005","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 3"
"5377-13175005","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 3"
"5377-13175014","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13175014","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13183305","Krono Services GmbH","S - PER - parent request","Sev 4"
"5377-13183305","Krono Services GmbH","S - PER - parent request","Sev 4"
"5377-13183305","Krono Services GmbH","S - PER - parent request","Sev 4"
"5377-13184442","Kennametal Inc","S - PER - New Map","Sev 4"
"5377-13184442","Kennametal Inc","S - PER - New Map","Sev 4"
"5377-13186390","Kennametal Inc","S - PER - parent request","Sev 3"
"5377-13186390","Kennametal Inc","S - PER - parent request","Sev 3"
"5377-13186390","Kennametal Inc","S - PER - parent request","Sev 3"
"5377-13189129","Atlas Roofing Corp","S - PER - New TP","Sev 4"
"5377-13189129","Atlas Roofing Corp","S - PER - New TP","Sev 4"
"5377-13193765","Kennametal Inc","S - PER - New Map","Sev 2"
"5377-13193782","Kennametal Inc","S - PER - Communication","Sev 3"
"5377-13199115","Lindt & Sprungli (International) AG","S - PER - parent request","Sev 3"
"5377-13199115","Lindt & Sprungli (International) AG","S - PER - parent request","Sev 3"
"5377-13199115","Lindt & Sprungli (International) AG","S - PER - parent request","Sev 3"
"5377-13199115","Lindt & Sprungli (International) AG","S - PER - parent request","Sev 3"
"5377-13202757","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13202757","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
"5377-13203307","Aventec, S.A. de C.V.","S - PER - New TP","Sev 4"
