"Ticket Number","Account Name","Category","Severity"
"5377-10507701","Micron Technology Inc","S - PER - parent request","Sev 4"
"5377-10848880","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-10848880","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-10848880","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-11286885","August Brötje GmbH","S - PER - parent request","Sev 2"
"5377-11286885","August Brötje GmbH","S - PER - parent request","Sev 2"
"5377-11286885","August Brötje GmbH","S - PER - parent request","Sev 2"
"5377-11286885","August Brötje GmbH","S - PER - parent request","Sev 2"
"5377-11322141","Toyota Material Handling Europe AB","S - PER - New Map","Sev 4"
"5377-11547663","Hexpol Compounding, LLC","S - PER - New Map","Sev 4"
"5377-11547663","Hexpol Compounding, LLC","S - PER - New Map","Sev 4"
"5377-11932737","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11932737","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11932737","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11932737","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11933217","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-11954912","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12140898","Ardex, Inc.","S - PER - New Map","Sev 2"
"5377-12194061","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12194061","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12194061","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12194061","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12237932","AXIALL CORPORATION","S - PER - New TP","Sev 4"
"5377-12237932","AXIALL CORPORATION","S - PER - New TP","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12282963","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12283014","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12283014","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12283014","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12283014","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12283014","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12283014","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12283014","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12283014","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12283014","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12283014","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12283014","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12283014","Crocs, Inc.","S - PER - New Map","Sev 4"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368361","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368376","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368376","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12368376","Allied Bakeries, a division of ABF Grain Products Limited","S - PER - New Map","Sev 2"
"5377-12434796","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-12434796","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-12469304","Schlueter-Systems KG","S - PER - parent request","Sev 4"
"5377-12492377","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-12520964","ThyssenKrupp Technologies AG","S - PER - New Map","Sev 4"
"5377-12547489","CEVA Logistics US, Inc.","S - PER - parent request","Sev 3"
"5377-12595549","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12595549","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12602510","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12602510","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12602521","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12602521","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12671566","ArvinMeritor Inc (MI)","S - PER - New Map","Sev 4"
"5377-12671566","ArvinMeritor Inc (MI)","S - PER - New Map","Sev 4"
"5377-12671566","ArvinMeritor Inc (MI)","S - PER - New Map","Sev 4"
"5377-12671566","ArvinMeritor Inc (MI)","S - PER - New Map","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12701516","Next Day Gourmet L P (aka US Foods CE & S)","S - PER - New TP","Sev 4"
"5377-12709717","Lindt & Sprungli (International) AG","S - PER - New Map","Sev 4"
"5377-12709717","Lindt & Sprungli (International) AG","S - PER - New Map","Sev 4"
"5377-12709717","Lindt & Sprungli (International) AG","S - PER - New Map","Sev 4"
"5377-12765378","Hilti Inc","S - PER - New Map","Sev 2"
"5377-12765378","Hilti Inc","S - PER - New Map","Sev 2"
"5377-12765378","Hilti Inc","S - PER - New Map","Sev 2"
"5377-12765378","Hilti Inc","S - PER - New Map","Sev 2"
"5377-12765378","Hilti Inc","S - PER - New Map","Sev 2"
"5377-12823523","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12823523","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12823523","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12823523","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12823523","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12823523","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12823611","CEVA Logistics US, Inc.","S - PER - New Map","Sev 4"
"5377-12831531","Ingersoll-Rand Company, through its Security Technologies Sector","S - PER - New Map","Sev 4"
"5377-12831531","Ingersoll-Rand Company, through its Security Technologies Sector","S - PER - New Map","Sev 4"
"5377-12831531","Ingersoll-Rand Company, through its Security Technologies Sector","S - PER - New Map","Sev 4"
"5377-12831531","Ingersoll-Rand Company, through its Security Technologies Sector","S - PER - New Map","Sev 4"
"5377-12831531","Ingersoll-Rand Company, through its Security Technologies Sector","S - PER - New Map","Sev 4"
"5377-12831531","Ingersoll-Rand Company, through its Security Technologies Sector","S - PER - New Map","Sev 4"
"5377-12831531","Ingersoll-Rand Company, through its Security Technologies Sector","S - PER - New Map","Sev 4"
"5377-12831531","Ingersoll-Rand Company, through its Security Technologies Sector","S - PER - New Map","Sev 4"
"5377-12831531","Ingersoll-Rand Company, through its Security Technologies Sector","S - PER - New Map","Sev 4"
"5377-12831531","Ingersoll-Rand Company, through its Security Technologies Sector","S - PER - New Map","Sev 4"
"5377-12831531","Ingersoll-Rand Company, through its Security Technologies Sector","S - PER - New Map","Sev 4"
"5377-12831531","Ingersoll-Rand Company, through its Security Technologies Sector","S - PER - New Map","Sev 4"
"5377-12836691","Krono Services GmbH","S - PER - New Map","Sev 3"
"5377-12836691","Krono Services GmbH","S - PER - New Map","Sev 3"
"5377-12836691","Krono Services GmbH","S - PER - New Map","Sev 3"
"5377-12836691","Krono Services GmbH","S - PER - New Map","Sev 3"
"5377-12836691","Krono Services GmbH","S - PER - New Map","Sev 3"
"5377-12836691","Krono Services GmbH","S - PER - New Map","Sev 3"
"5377-12836691","Krono Services GmbH","S - PER - New Map","Sev 3"
"5377-12882021","Lindt & Sprüngli (NA) Inc","S - Map Change","Sev 2"
"5377-12905848","MAPA SPONTEX HQ","S - PER - New TP","Sev 3"
"5377-12905848","MAPA SPONTEX HQ","S - PER - New TP","Sev 3"
"5377-12930467","Hilti Inc","S - PER - parent request","Sev 3"
"5377-12950178","Krono Services GmbH","S - PER - parent request","Sev 3"
"5377-12986946","ThyssenKrupp Technologies AG","S - PER - Map Change","Sev 3"
"5377-12987734","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12987734","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12987749","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12987749","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12987819","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12987829","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12987830","Celgene Corporation","S - PER - New Map","Sev 4"
"5377-12988033","Ball Corporation (D)","S - PER - Communication","Sev 4"
"5377-12988033","Ball Corporation (D)","S - PER - Communication","Sev 4"
"5377-13013886","RJ Reynolds Tobacco Company","S - PER - Other","Sev 4"
"5377-13013886","RJ Reynolds Tobacco Company","S - PER - Other","Sev 4"
"5377-13017740","SGCIO - Saint-Gobain Consulting Information & Organization","S - Configuration changes","Sev 3"
"5377-13017740","SGCIO - Saint-Gobain Consulting Information & Organization","S - Configuration changes","Sev 3"
"5377-13017740","SGCIO - Saint-Gobain Consulting Information & Organization","S - Configuration changes","Sev 3"
"5377-13017740","SGCIO - Saint-Gobain Consulting Information & Organization","S - Configuration changes","Sev 3"
"5377-13017740","SGCIO - Saint-Gobain Consulting Information & Organization","S - Configuration changes","Sev 3"
"5377-13017740","SGCIO - Saint-Gobain Consulting Information & Organization","S - Configuration changes","Sev 3"
"5377-13017740","SGCIO - Saint-Gobain Consulting Information & Organization","S - Configuration changes","Sev 3"
"5377-13025916","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13025916","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13025916","CEVA Logistics US, Inc.","S - PER - parent request","Sev 4"
"5377-13042640","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-13042640","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-13042640","Micron Technology Inc","S - PER - New Map","Sev 4"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042650","Micron Technology Inc","S - PER - New Map","Sev 3"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13042717","Micron Technology Inc","S - PER - New Map","Sev 2"
"5377-13048832","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-13048832","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-13064762","Millipore EMD","S - PER - New Map","Sev 4"
"5377-13064762","Millipore EMD","S - PER - New Map","Sev 4"
"5377-13076366","RJ Reynolds Tobacco Company","S - PER - Communication","Sev 4"
"5377-13076366","RJ Reynolds Tobacco Company","S - PER - Communication","Sev 4"
"5377-13076366","RJ Reynolds Tobacco Company","S - PER - Communication","Sev 4"
"5377-13078657","RJ Reynolds Tobacco Company","S - PER - Communication","Sev 4"
"5377-13078657","RJ Reynolds Tobacco Company","S - PER - Communication","Sev 4"
"5377-13078851","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13078851","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13078851","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13078851","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13078851","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13078851","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13086856","Hilti Inc","S - PER - parent request","Sev 3"
"5377-13086856","Hilti Inc","S - PER - parent request","Sev 3"
"5377-13094021","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-13094021","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-13094021","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-13094021","Toyota Material Handling Europe AB","S - PER - parent request","Sev 3"
"5377-13094102","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13094102","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13094102","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13094102","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13094102","Saint-Gobain Abrasives, Inc.","S - PER - New Map","Sev 4"
"5377-13108587","Stanley Black & Decker, Inc","S - PER - New TP","Sev 4"
"5377-13108587","Stanley Black & Decker, Inc","S - PER - New TP","Sev 4"
"5377-13108587","Stanley Black & Decker, Inc","S - PER - New TP","Sev 4"
"5377-13108587","Stanley Black & Decker, Inc","S - PER - New TP","Sev 4"
"5377-13108587","Stanley Black & Decker, Inc","S - PER - New TP","Sev 4"
"5377-13108587","Stanley Black & Decker, Inc","S - PER - New TP","Sev 4"
"5377-13108587","Stanley Black & Decker, Inc","S - PER - New TP","Sev 4"
"5377-13108587","Stanley Black & Decker, Inc","S - PER - New TP","Sev 4"
"5377-13108587","Stanley Black & Decker, Inc","S - PER - New TP","Sev 4"
"5377-13108587","Stanley Black & Decker, Inc","S - PER - New TP","Sev 4"
"5377-13108905","TimkenSteel Corp","S - Proactive Notification","Sev 3"
"5377-13108905","TimkenSteel Corp","S - Proactive Notification","Sev 3"
"5377-13108905","TimkenSteel Corp","S - Proactive Notification","Sev 3"
"5377-13116460","Sterling Commerce, Inc. - Single Sign On","S - PER - parent request","Sev 4"
"5377-13116460","Sterling Commerce, Inc. - Single Sign On","S - PER - parent request","Sev 4"
"5377-13116460","Sterling Commerce, Inc. - Single Sign On","S - PER - parent request","Sev 4"
"5377-13116460","Sterling Commerce, Inc. - Single Sign On","S - PER - parent request","Sev 4"
"5377-13116460","Sterling Commerce, Inc. - Single Sign On","S - PER - parent request","Sev 4"
"5377-13116460","Sterling Commerce, Inc. - Single Sign On","S - PER - parent request","Sev 4"
"5377-13116460","Sterling Commerce, Inc. - Single Sign On","S - PER - parent request","Sev 4"
"5377-13116460","Sterling Commerce, Inc. - Single Sign On","S - PER - parent request","Sev 4"
